개방자치단체코드,관리번호,인허가일자,영업상태명,폐업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,업태구분명,데이터갱신구분,건물소유구분명,공장사무직직원수,공장생산직직원수,공장판매직직원수,급수시설구분명,남성종사자수,다중이용업소여부,데이터갱신시점,도로명주소,등급구분명,보증액,본사직원수,상세영업상태명,상세영업상태코드,시설총규모,여성종사자수,영업상태코드,영업장주변구분명,월세액,위생업태명,전통업소주된음식,전통업소지정번호,전화번호,좌표정보(X),좌표정보(Y),지번주소,홈페이지,최종수정시점
3450000,3450000-114-1999-00004,1999-01-22,폐업,2006-12-21,756.61,702-863,,필마트칠곡점,기타식품판매업,I,,0,0,0,,,N,2026-05-06 22:35:21,,,,0,폐업,02,0,,03,,,기타식품판매업,,,,339192.2587077      ,269983.732007627    ,대구광역시 북구 태전동 204-2 ,,2006-10-24 00:00:00
3450000,3450000-114-2000-00001,2000-09-18,폐업,2004-03-11,,702-812,,아이미즈,기타식품판매업,I,,,,,,,N,2026-05-06 22:35:21,,,,,폐업,02,0,,03,,,기타식품판매업,,,,341722.529953022    ,266512.649171281    ,대구광역시 북구 노원동2가 381 ,,2002-01-29 00:00:00
3450000,3450000-114-2000-00002,2000-09-08,폐업,2002-10-25,,702-865,,21세기할인마트,기타식품판매업,I,,,,,,,N,2026-05-06 22:35:21,,,,,폐업,02,0,,03,,,기타식품판매업,,,,,,대구광역시 북구 태전동 420-8 ,,2002-01-29 00:00:00
3450000,3450000-114-2000-00003,2000-10-17,폐업,2005-12-14,455.60,702-830,,메트로마트,기타식품판매업,I,,0,0,0,,,N,2026-05-06 22:35:21,,,,0,폐업,02,0,,03,,,기타식품판매업,,,,346632.280823784    ,267334.638980708    ,대구광역시 북구 복현동 249-1 ,,2002-02-18 00:00:00
3450000,3450000-114-2000-00004,2000-04-18,폐업,2007-07-20,439.00,702-850,,셀마트,기타식품판매업,I,,0,0,0,,,N,2026-05-06 22:35:21,,,,0,폐업,02,0,,03,,,기타식품판매업,,,,340106.967590406    ,271439.157272965    ,대구광역시 북구 읍내동 1366-3 한양코스모스상가 지하1층 ,,2006-10-18 00:00:00
3450000,3450000-114-2001-00001,2001-08-29,폐업,2012-03-19,473.85,702-886,41427,필마트칠곡점,기타식품판매업,I,,0,0,0,,,N,2026-05-06 22:35:21,"대구광역시 북구 대천로 101, 119동 지하1호 (동천동,칠곡3차화성타운)",,,0,폐업,02,0,,03,,,기타식품판매업,,,,340824.250451753    ,271973.249973628    ,대구광역시 북구 동천동 915 칠곡3차화성타운 119동 지하1호,,2009-12-02 11:06:57
3450000,3450000-114-2001-00002,2001-08-14,폐업,2019-12-26,779.01,702-857,,(주)농협하나로유통하나로마트대구점,기타식품판매업,I,,0,0,0,,,N,2026-05-06 22:35:21,대구광역시 북구 침산남로 86 (침산동),,,0,폐업,02,0,,03,,,기타식품판매업,,,,343058.630106479    ,266558.016546544    ,대구광역시 북구 침산동 430-4 ,,2019-12-26 13:39:32
3450000,3450000-114-2001-00003,2001-11-23,폐업,2021-12-27,"2,852.73",702-853,41586,홈플러스주식회사대구점,기타식품판매업,I,,0,0,0,,,N,2026-05-06 22:35:21,"대구광역시 북구 중앙대로 543 (칠성동2가,홈플러스내)",,,0,폐업,02,0,,03,,,기타식품판매업,,,0533508124,344041.493561539    ,265698.789666102    ,대구광역시 북구 칠성동2가 378-23 홈플러스내 ,,2021-12-27 12:19:07
3450000,3450000-114-2002-00003,2002-08-20,폐업,2005-10-27,712.94,702-881,,(주)참마트,기타식품판매업,I,임대,0,0,0,상수도전용,,N,2026-05-06 22:35:21,,,,5,폐업,02,0,,03,,,기타식품판매업,,,0539541801,344654.240920516    ,270187.609416909    ,대구광역시 북구 동변동 497 ,,2004-06-15 00:00:00
3450000,3450000-114-2017-00002,2017-11-08,폐업,2018-05-15,542.00,702-845,,싱싱식자재마트,기타식품판매업,I,자가,,,,,,N,2026-05-06 22:35:23,"대구광역시 북구 검단로 87, 1층 (산격동)",,,,폐업,02,0,,03,,,기타식품판매업,,,0533810753,345967.428447026    ,268444.938565273    ,대구광역시 북구 산격동 1823-1 ,,2018-05-15 16:05:32
3450000,3450000-114-2017-00003,2017-11-29,폐업,2021-01-04,"1,064.00",702-062,41585,롯데쇼핑(주)롯데마트칠성점,기타식품판매업,I,자가,0,0,0,,,N,2026-05-06 22:35:23,"대구광역시 북구 호암로 1 (칠성동2가, 롯데마트 칠성점)",,,0,폐업,02,0,,03,,,기타식품판매업,,,0537152500,343627.713997116    ,265993.98420734     ,대구광역시 북구 칠성동2가 725 ,,2021-01-04 14:59:22
3450000,3450000-114-2018-00003,2018-06-28,폐업,2024-12-12,597.26,702-870,41559,포인트마트,기타식품판매업,I,자가,,,,,,N,2026-05-06 22:35:24,"대구광역시 북구 성북로 36, 더테라스스퀘어 1층 (침산동)",,,,폐업,02,0,,03,,,기타식품판매업,,,0533541400,343293.467414077    ,266758.595000739    ,대구광역시 북구 침산동 473-1 ,,2024-12-12 15:56:25
3450000,3450000-114-2018-00004,2018-07-31,폐업,2025-08-12,825.00,702-886,41427,대백마트동천점,기타식품판매업,I,자가,0,0,0,,,N,2026-05-06 22:35:24,"대구광역시 북구 대천로17길 5, 1층 (동천동)",,,0,폐업,02,0,,03,,,기타식품판매업,,,0532165353,340547.780848207    ,271944.939697366    ,대구광역시 북구 동천동 927 ,,2025-08-12 17:05:40
3450000,3450000-114-2019-00003,2019-03-11,폐업,2024-12-11,870.00,702-912,41416,대백마트학정점,기타식품판매업,I,자가,,,,,,N,2026-05-06 22:35:24,"대구광역시 북구 학남로1길 31, 1층 (학정동)",,,,폐업,02,0,,03,,,기타식품판매업,,,,341224.393563337    ,273485.891451374    ,대구광역시 북구 학정동 939-1 ,,2024-12-11 13:21:56
3450000,3450000-114-2020-00001,2020-02-12,폐업,2021-09-24,"2,360.00",702-803,41446,필식자재마트,기타식품판매업,I,자가,,,,,,N,2026-05-06 22:35:24,"대구광역시 북구 구암로 17, 지하1층 001호 (관음동, 칠곡2차(수정)한양아파트)",,,,폐업,02,0,,03,,,기타식품판매업,,,0537194230,339180.112254152    ,271678.34729922     ,대구광역시 북구 관음동 1370 칠곡2차(수정)한양아파트 ,,2021-09-24 10:06:38
3450000,3450000-114-2021-00005,2021-08-24,폐업,2025-05-12,340.00,702-841,41535,대구경북상생장터,기타식품판매업,I,자가,,,,,,N,2026-05-06 22:35:24,"대구광역시 북구 대동로1길 34, 나동 지하1층 (산격동)",,,,폐업,02,0,,03,,,기타식품판매업,,,0539455301,345348.050145499    ,267644.21974525     ,대구광역시 북구 산격동 1258 ,,2025-05-12 10:58:19
3450000,3450000-114-2012-00002,2012-03-13,폐업,2019-03-08,950.93,702-912,41416,대구축산농협강북점,기타식품판매업,I,자가,,,,,,N,2026-05-06 22:35:23,대구광역시 북구 학남로1길 31 (학정동),,,,폐업,02,0,,03,,,기타식품판매업,,,0533239904,341224.393563337    ,273485.891451374    ,대구광역시 북구 학정동 939-1 ,,2019-03-08 11:48:41
3450000,3450000-114-2012-00003,2012-06-08,폐업,2020-02-10,"1,650.00",702-803,41446,(주)하이필마트,기타식품판매업,I,자가,,,,,,N,2026-05-06 22:35:23,"대구광역시 북구 구암로 17, 상가동 지하층 001호 (관음동, 한양수정아파트)",,,,폐업,02,0,,03,,,기타식품판매업,,,0533214985,339180.112254152    ,271678.34729922     ,대구광역시 북구 관음동 1370 ,,2020-02-11 13:19:02
3450000,3450000-114-2012-00006,2012-11-26,폐업,2021-02-19,346.00,702-833,41522,필마트,기타식품판매업,I,,0,0,0,,,N,2026-05-06 22:35:23,대구광역시 북구 공항로 79 (복현동),,,0,폐업,02,0,,03,,,기타식품판매업,,,,346509.765826258    ,267801.632299218    ,대구광역시 북구 복현동 산 44-6 ,,2021-03-04 11:40:35
3450000,3450000-114-2013-00001,2013-04-09,폐업,2019-08-09,429.00,702-858,41559,대백마트,기타식품판매업,I,자가,,,,,,N,2026-05-06 22:35:23,대구광역시 북구 침산로 173 (침산동),,,,폐업,02,0,,03,,,기타식품판매업,,,0533555200,343482.249094231    ,266834.031300623    ,대구광역시 북구 침산동 341-4 ,,2019-08-12 10:18:57
3450000,3450000-114-2013-00003,2013-12-26,폐업,2015-07-24,371.14,702-881,41412,자연을사랑하는사람들,기타식품판매업,I,자가,,,,,,N,2026-05-06 22:35:23,"대구광역시 북구 동변로 106-2, 1층 (동변동)",,,,폐업,02,0,,03,,,기타식품판매업,,,0539391166,344490.224828591    ,270174.360066299    ,대구광역시 북구 동변동 310-1 ,,2013-12-26 16:16:31
3450000,3450000-114-2014-00001,2014-01-17,폐업,2022-12-07,871.00,702-040,41570,달구벌식자재,기타식품판매업,I,자가,,,,,,N,2026-05-06 22:35:23,대구광역시 북구 대현남로6길 25 (대현동),,,,폐업,02,0,,03,,,기타식품판매업,,,0599585777,345329.214060275    ,265669.382898891    ,대구광역시 북구 대현동 281-14 ,,2022-12-07 10:53:44
3450000,3450000-114-2014-00002,2014-07-08,폐업,2022-04-05,625.00,702-865,41469,주식회사 다미식자재,기타식품판매업,I,자가,0,0,0,,,N,2026-05-06 22:35:23,"대구광역시 북구 학정로 91, 2층 (태전동)",,,0,폐업,02,0,,03,,,기타식품판매업,,,0533142580,339856.451977308    ,269535.484052662    ,대구광역시 북구 태전동 452 2층 ,,2022-04-22 10:47:25
3450000,3450000-114-2014-00003,2014-12-26,폐업,2025-10-30,446.60,702-886,41427,필마트,기타식품판매업,U,자가,,,,,,N,2026-05-06 22:35:23,"대구광역시 북구 대천로 101, 지하1층 (동천동, 화성3차)",,,,폐업,02,0,,03,,,기타식품판매업,,,0533231201,340824.250451753    ,271973.249973628    ,대구광역시 북구 동천동 915 ,,2025-10-30 11:04:33
3450000,3450000-114-2014-00004,2014-10-14,폐업,2016-10-31,465.58,702-310,41599,센스마트,기타식품판매업,I,임대,0,0,0,상수도전용,,N,2026-05-06 22:35:23,대구광역시 북구 내곡로 38-6 (사수동),,,0,폐업,02,0,,03,,,기타식품판매업,,,0535653311,336311.036302606    ,267573.486889617    ,대구광역시 북구 사수동 827 ,,2016-10-24 14:20:18
3450000,3450000-114-2015-00003,2015-04-14,폐업,2016-05-30,542.00,702-845,,대백마트유통단지점,기타식품판매업,I,자가,0,0,0,,,N,2026-05-06 22:35:23,"대구광역시 북구 검단로 87, 1층 (산격동)",,,0,폐업,02,0,,03,,,기타식품판매업,,,0533813662,345967.428447026    ,268444.938565273    ,대구광역시 북구 산격동 1823-1 ,,2016-05-13 10:23:39
3450000,3450000-114-2015-00005,2015-11-20,폐업,2019-12-30,566.05,702-809,41553,필마트,기타식품판매업,I,자가,0,0,0,,,N,2026-05-06 22:35:23,"대구광역시 북구 오봉로6길 12, 1층 (노원동1가)",,,0,폐업,02,0,,03,,,기타식품판매업,,,,342432.622581039    ,266623.460721207    ,대구광역시 북구 노원동1가 188-1 ,,2019-12-30 10:06:14
3450000,3450000-114-2016-00001,2016-04-27,폐업,2018-03-15,320.12,702-300,41598,이마트에브리데이대구금호점,기타식품판매업,I,자가,,,,,,N,2026-05-06 22:35:23,"대구광역시 북구 한강로8길 22-2, 1층 106~110호 (금호동)",,,,폐업,02,0,,03,,,기타식품판매업,,,,336902.671086552    ,267157.549069055    ,대구광역시 북구 금호동 807 ,,2018-03-15 14:46:26
3450000,3450000-114-2016-00003,2016-06-15,폐업,2017-07-25,542.00,702-845,,대백마트유통단지점,기타식품판매업,I,자가,,,,,,N,2026-05-06 22:35:23,"대구광역시 북구 검단로 87, 1층 (산격동)",,,,폐업,02,0,,03,,,기타식품판매업,,,0533813662,345967.428447026    ,268444.938565273    ,대구광역시 북구 산격동 1823-1 ,,2017-07-25 13:34:16
3450000,3450000-114-2008-00007,2008-10-30,폐업,2021-05-25,824.16,702-865,41459,필마트(태전점),기타식품판매업,I,,,,,,,N,2026-05-06 22:35:22,"대구광역시 북구 칠곡중앙대로53길 23 (태전동,외1필지)",,,,폐업,02,0,,03,,,기타식품판매업,,,0533132214,339316.148941537    ,269801.56551965     ,대구광역시 북구 태전동 677 외1필지 ,,2021-06-09 10:58:47
3450000,3450000-114-2009-00001,2009-04-28,폐업,2025-06-23,563.40,702-835,41532,신우유통산격점,기타식품판매업,I,,0,0,0,,,N,2026-05-06 22:35:22,"대구광역시 북구 연암로 183 (산격동,주공APT상가 나동 지하수퍼)",,,0,폐업,02,0,,03,,,기타식품판매업,,,0533811556,343954.889867498    ,267834.090945179    ,대구광역시 북구 산격동 724-12 주공APT상가 나동 지하수퍼 ,,2025-06-23 17:36:26
3450000,3450000-114-2010-00001,2010-01-18,폐업,2011-12-12,619.99,702-826,,나이스마트,기타식품판매업,I,,0,0,0,,,N,2026-05-06 22:35:22,,,,0,폐업,02,0,,03,,,기타식품판매업,,,0533141919,339260.227531855    ,268633.262301227    ,대구광역시 북구 매천동 690 ,,2010-02-10 17:52:31
3450000,3450000-114-2010-00003,2010-12-08,폐업,2015-12-30,310.00,702-886,41423,나이스할인마트,기타식품판매업,I,자가,,,,,,N,2026-05-06 22:35:22,대구광역시 북구 동천로24길 13 (동천동),,,,폐업,02,0,,03,,,기타식품판매업,,,0533261600,340890.01957142     ,272417.989450651    ,대구광역시 북구 동천동 911-6 ,,2011-12-23 15:14:40
3450000,3450000-114-2011-00002,2011-05-13,폐업,2020-04-17,964.00,702-807,41424,빅마트,기타식품판매업,I,자가,0,0,0,,,N,2026-05-06 22:35:22,대구광역시 북구 구암로65길 50-6 (구암동),,,0,폐업,02,0,,03,,,기타식품판매업,,,,341136.754157622    ,272407.519187418    ,대구광역시 북구 구암동 771-4 ,,2021-03-05 09:44:10
3450000,3450000-114-2011-00004,2011-12-14,폐업,2015-04-03,542.00,702-845,,두배로마트,기타식품판매업,I,자가,,,,,,N,2026-05-06 22:35:23,대구광역시 북구 검단로 87 (산격동),,,,폐업,02,0,,03,,,기타식품판매업,,,,345967.428447026    ,268444.938565273    ,대구광역시 북구 산격동 1823-1 ,,2011-12-14 16:15:58
3450000,3450000-114-2011-00005,2011-12-23,폐업,2015-03-31,619.99,702-826,41487,대백마트매천점,기타식품판매업,I,자가,,,,,,N,2026-05-06 22:35:23,대구광역시 북구 매전로4길 8 (매천동),,,,폐업,02,0,,03,,,기타식품판매업,,,,339260.227531855    ,268633.262301227    ,대구광역시 북구 매천동 690 ,,2012-07-26 17:37:47
3450000,3450000-114-2012-00001,2012-03-07,폐업,2025-09-05,693.79,702-892,41477,나이스마트,기타식품판매업,I,자가,,,,,,N,2026-05-06 22:35:23,대구광역시 북구 호국로51길 35 (서변동),,,,폐업,02,0,,03,,,기타식품판매업,,,0539568002,343888.62865782     ,270482.992481914    ,대구광역시 북구 서변동 899-1 ,,2025-09-05 13:53:48
3450000,3450000-114-2002-00004,2002-10-30,폐업,2012-05-29,"1,650.00",702-803,41446,에이플러스,기타식품판매업,I,임대,3,0,46,상수도전용,,N,2026-05-06 22:35:21,"대구광역시 북구 구암로 17, 상가지하동 001호 (관음동,칠곡2차수정한양아파트)",,0,0,폐업,02,0,,03,,0,기타식품판매업,,,,339180.112254152    ,271678.34729922     ,대구광역시 북구 관음동 1370 칠곡2차수정한양아파트 상가지하동 001호,,2009-12-02 13:22:13
3460000,3460000-114-2011-00003,2011-08-19,폐업,2021-07-05,"2,456.92",706-130,42250,홈플러스(주)대구스타디움점,기타식품판매업,I,,0,0,0,상수도전용,,N,2026-05-08 22:32:47,대구광역시 수성구 유니버시아드로 140 (대흥동),,,0,폐업,02,127.92,,03,,,기타식품판매업,,,0536648124,352335.045028381    ,260158.750203679    ,대구광역시 수성구 대흥동 504 ,,2021-07-05 11:41:49
3460000,3460000-114-2011-00004,2011-09-23,폐업,2013-07-17,828.30,706-842,42185,(주) 우진식자재도매센터(Ⅰ),기타식품판매업,I,,0,0,0,상수도전용,,N,2026-05-08 22:32:47,대구광역시 수성구 동대구로 30 (지산동),,,0,폐업,02,0,,03,,,기타식품판매업,,,0537614989,346691.588593949    ,260420.752686892    ,대구광역시 수성구 지산동 1053 ,,2011-10-07 16:52:18
3460000,3460000-114-2011-00005,2011-09-23,폐업,2012-08-22,789.40,706-842,42185,(주) 우진식자재도매센터(  Ⅱ ),기타식품판매업,I,,0,0,0,상수도전용,,N,2026-05-08 22:32:47,대구광역시 수성구 동대구로 26 (지산동),,,0,폐업,02,13.6,,03,,,기타식품판매업,,,0537614948,346689.498258696    ,260379.434197492    ,대구광역시 수성구 지산동 1053-1 ,,2011-10-07 16:52:42
3460000,3460000-114-2011-00006,2011-12-16,폐업,2014-11-19,430.40,706-140,42269,롯데슈퍼대구시지가맹점,기타식품판매업,I,,0,0,0,,,N,2026-05-08 22:32:47,대구광역시 수성구 달구벌대로637길 22 (매호동),,,0,폐업,02,0,,03,,,기타식품판매업,,,,354176.622987651    ,261660.166370759    ,대구광역시 수성구 매호동 1090-1 ,,2011-12-26 19:43:01
3460000,3460000-114-2012-00002,2012-07-24,폐업,2017-04-17,777.03,706-812,42247,투게더마트,기타식품판매업,I,임대,0,0,0,상수도전용,,N,2026-05-08 22:32:47,대구광역시 수성구 지범로 282 (범물동),,,0,폐업,02,11.96,,03,,,기타식품판매업,,,0537826688,348813.626839439    ,258539.603942242    ,대구광역시 수성구 범물동 838 ,,2017-04-17 09:55:07
3460000,3460000-114-2012-00003,2012-11-16,폐업,2023-01-27,792.00,706-821,42087,수성범어쇼핑,기타식품판매업,I,,0,0,0,,,N,2026-05-08 22:32:47,대구광역시 수성구 범어로19길 11 (범어동),,,0,폐업,02,0,,03,,,기타식품판매업,,,0537425333,347631.711844926    ,263195.091440135    ,대구광역시 수성구 범어동 204-1 ,,2023-01-27 11:23:26
3460000,3460000-114-2014-00002,2014-04-07,폐업,2023-12-11,713.53,706-848,42223,대백마트파동점,기타식품판매업,I,,0,0,0,상수도전용,,N,2026-05-08 22:32:48,대구광역시 수성구 파동로 239 (파동),,,0,폐업,02,13.8,,03,,,기타식품판매업,,,0537638283,345461.205367856    ,259411.02020864     ,대구광역시 수성구 파동 36-15 ,,2023-12-11 10:27:57
3460000,3460000-114-2014-00003,2014-04-09,폐업,2023-08-25,375.00,706-230,42256,대백마트시지점,기타식품판매업,I,임대,0,0,0,상수도전용,,N,2026-05-08 22:32:48,대구광역시 수성구 노변로 75 (노변동),,,0,폐업,02,0,,03,,,기타식품판매업,,,0537915252,353516.181112178    ,261180.588192147    ,대구광역시 수성구 노변동 152-1 ,,2023-08-25 11:52:22
3460000,3460000-114-2014-00005,2014-07-03,폐업,2014-07-25,"4,563.74",706-170,42257,이마트시지점,기타식품판매업,I,,0,0,0,,,N,2026-05-08 22:32:48,대구광역시 수성구 고산로 101 (신매동),,,0,폐업,02,0,,03,,,기타식품판매업,,,0537181114,353893.90529968     ,261327.132869664    ,대구광역시 수성구 신매동 566-3 ,,2014-07-18 10:06:21
3460000,3460000-114-2014-00006,2014-07-28,폐업,2017-02-02,891.00,706-852,42143,황금드림마트,기타식품판매업,I,,0,0,0,,,N,2026-05-08 22:32:48,대구광역시 수성구 청솔로 19 (황금동),,,0,폐업,02,0,,03,,,기타식품판매업,,,0537638200,346282.198324117    ,262132.399591504    ,대구광역시 수성구 황금동 746 ,,2014-08-01 15:36:21
3460000,3460000-114-2014-00007,2014-08-27,폐업,2024-06-21,360.26,706-827,42160,나이스마트상동점,기타식품판매업,I,,,,,,,N,2026-05-08 22:32:48,대구광역시 수성구 수성로 146 (상동),,,,폐업,02,0,,03,,,기타식품판매업,,,0537676800,345613.805749802    ,261030.641218403    ,대구광역시 수성구 상동 27-5 ,,2024-06-21 11:32:13
3460000,3460000-114-2015-00002,2015-01-05,폐업,2024-03-20,300.00,706-839,42194,베드로마트,기타식품판매업,I,,0,0,0,,,N,2026-05-08 22:32:48,대구광역시 수성구 지산로 56 (지산동),,,0,폐업,02,0,,03,,,기타식품판매업,,,0537834900,347654.249879119    ,259728.086582713    ,대구광역시 수성구 지산동 1269 ,,2024-03-22 13:52:54
