station_id,station_name,avg_local_pressure_hpa,avg_sea_pressure_hpa,avg_temp_c,temp_normal_diff_c,avg_high_temp_c,max_temp_c,max_temp_day,avg_low_temp_c,min_temp_c,min_temp_day,days_max_ge_25c,days_min_lt_0c,avg_surface_min_temp_c,avg_humidity_pct,avg_cloud_tenths,ground_temp_0_5m_c,sunshine_hours,sunshine_pct,precipitation_total_mm,precip_normal_diff_mm,max_daily_precip_mm,max_daily_precip_day,days_precip_ge_0_1mm,days_precip_ge_1mm,days_precip_ge_10mm,days_precip_ge_30mm,total_evaporation_mm,avg_wind_ms,max_wind_ms,max_wind_direction,max_wind_day,days_cloud_lt_2_5,days_cloud_ge_7_5,phenomenon_dust_days,phenomenon_fog_days,phenomenon_storm_days,phenomenon_thunder_days,phenomenon_snow_days,phenomenon_frost_days,phenomenon_ice_days,STRD_YYMM,SIDO_NM,CCG_NM,mapping_method,scope_warning
253,김해시,1006.6,1013.0,19.7,0.2,26.1,33.6,17,14.3,8.1,5,17,0,11.8,66.0,4.2,,247.1,56.9,112.6,2.0,48.4,20,8,6,3,1,,1.5,7.8,WNW,4,14,9,3,,0,,,,,202605,경상남도,김해시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
254,순창군,997.9,1013.0,18.6,0.5,25.6,33.2,31,12.0,3.9,9,18,0,9.4,67.0,4.3,,254.5,58.5,93.5,6.2,36.0,20,11,7,3,1,,1.8,9.6,NNE,8,14,10,2,,0,,,,,202605,전북특별자치도,순창군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
257,양산시,1011.5,1012.2,20.0,0.9,26.8,34.5,17,13.9,7.5,5,18,0,11.3,69.0,4.2,,222.1,51.1,108.2,-2.0,34.3,20,6,6,6,1,,2.0,6.3,NW,8,12,9,3,,0,,,,,202605,경상남도,양산시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
258,보성군,1013.0,1013.2,18.8,,24.6,31.3,31,12.8,3.0,5,13,0,11.2,73.0,4.3,,252.4,58.2,195.3,,82.7,20,9,7,4,2,,2.7,9.6,NNW,8,15,9,4,,0,,,,,202605,전라남도,보성군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
259,강진군,1010.9,1012.8,18.8,0.8,25.1,32.2,31,12.9,4.8,5,15,0,11.3,75.0,4.4,,228.6,52.7,143.2,20.3,76.4,20,12,8,3,2,,1.7,7.2,NW,12,14,11,4,,0,,,,,202605,전라남도,강진군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
260,장흥,1007.6,1012.8,18.3,1.0,24.3,31.7,17,12.2,2.7,9,11,0,9.1,76.0,4.4,,237.2,54.7,110.1,-11.5,57.0,20,9,6,3,1,,2.1,10.4,SSW,8,13,12,4,,0,,,,,202605,전라남도,장흥군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
261,해남,1011.2,1013.2,18.1,0.8,24.0,30.8,31,12.0,3.2,5,12,0,8.6,78.0,4.5,,241.2,55.7,94.4,-8.0,51.8,20,11,7,3,1,,2.8,11.2,WNW,12,13,9,5,,0,,,,,202605,전라남도,해남군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
262,고흥,1006.6,1012.7,18.3,0.9,24.7,32.1,31,12.1,3.7,5,13,0,13.2,73.0,4.2,,245.2,56.6,214.0,80.7,86.8,20,8,7,5,3,,1.8,8.7,WNW,1,14,10,4,,0,,,,,202605,전라남도,고흥군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
263,의령군,1010.8,1012.4,18.9,0.3,26.3,33.5,17,11.7,2.8,5,20,0,9.4,65.0,4.2,,223.8,51.4,173.4,85.4,92.3,20,9,6,4,2,,1.7,8.7,NW,8,15,8,3,,0,,,,,202605,경상남도,의령군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
264,함양군,994.8,1012.5,18.6,0.6,26.4,33.9,17,11.0,1.3,5,19,0,9.5,60.0,4.3,,252.0,57.9,99.1,34.7,48.8,20,9,5,3,1,,1.6,7.2,NW,8,14,8,3,,0,,,,,202605,경상남도,함양군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
266,광양시,1002.7,1013.0,19.5,,25.1,31.9,31,14.4,7.5,5,15,0,11.2,68.0,4.3,,248.1,57.2,198.1,,98.4,20,9,6,5,2,,1.7,7.2,WNW,8,14,11,1,,0,,,,,202605,전라남도,광양시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
268,진도군,1010.7,1011.9,17.6,0.4,23.0,28.3,31,12.2,3.8,5,7,0,12.2,78.0,4.3,,255.3,58.9,93.5,-52.1,49.2,20,10,8,2,1,,2.0,8.2,NE,12,16,11,4,,0,,,,,202605,전라남도,진도군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
271,봉화,974.9,1012.6,16.8,1.3,24.9,31.3,18,9.1,0.4,5,14,0,6.7,67.0,4.2,,228.2,55.6,127.2,25.7,66.5,20,8,6,3,1,,1.4,7.0,WNW,8,14,8,3,,0,,,,,202605,경상북도,봉화군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
272,영주,987.6,1012.1,18.4,1.2,25.3,31.8,18,11.4,2.9,5,16,0,9.2,65.0,4.3,,267.1,60.9,122.8,4.3,87.2,20,7,5,2,1,,2.2,10.9,NW,8,13,8,3,,0,,,,,202605,경상북도,영주시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
273,문경,991.5,1011.6,18.9,1.6,25.8,33.4,18,12.1,3.3,5,19,0,7.8,66.0,4.2,,250.1,57.1,131.7,23.6,79.2,20,8,7,5,1,,1.7,9.1,WNW,1,13,8,4,,0,,,,,202605,경상북도,문경시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
276,청송군,987.5,1011.8,17.8,1.0,26.0,34.5,18,10.1,1.5,5,19,0,7.0,67.0,4.1,,255.8,58.5,104.7,48.0,68.1,20,8,6,2,1,,1.7,8.6,NW,8,14,6,3,,0,,,,,202605,경상북도,청송군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
277,영덕,1007.2,1012.0,18.6,1.5,24.5,31.9,31,13.1,7.8,9,14,0,11.2,66.0,4.2,,276.7,63.2,125.5,51.0,84.9,20,7,4,4,1,,2.5,10.3,NW,8,12,6,4,,0,,,,,202605,경상북도,영덕군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
278,의성,1001.8,1011.3,18.7,1.6,26.9,34.1,18,10.9,2.0,5,20,0,7.1,69.0,4.1,,262.8,60.1,110.2,31.6,68.1,20,9,7,2,1,,1.2,7.6,WNW,8,12,7,4,,0,,,,,202605,경상북도,의성군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
279,구미,1006.3,1012.0,20.0,1.4,27.5,34.9,18,13.2,4.9,5,22,0,10.0,61.0,4.0,,249.4,57.1,103.7,25.0,70.1,20,6,6,2,1,,1.3,5.8,WNW,8,15,8,4,,0,,,,,202605,경상북도,구미시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
281,영천,1001.4,1012.6,19.0,1.2,26.1,33.7,18,11.9,3.8,5,18,0,9.1,65.0,4.0,,265.9,60.9,98.5,12.7,65.3,20,8,7,2,1,,1.7,8.6,W,8,14,6,4,,0,,,,,202605,경상북도,영천시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
283,경주시,1007.8,1012.5,19.3,0.9,26.6,35.9,18,12.2,4.6,5,19,0,8.6,65.0,4.3,,258.9,59.4,85.2,29.9,51.0,20,7,5,2,1,,2.6,9.6,NW,8,13,8,4,,0,,,,,202605,경상북도,경주시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
284,거창,984.8,1011.3,18.2,1.1,26.1,33.2,18,10.5,1.5,5,19,0,7.8,68.0,4.3,,263.3,60.5,115.2,26.5,70.5,20,10,6,3,1,,1.7,9.7,NW,8,14,9,3,,0,,,,,202605,경상남도,거창군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
285,합천,1009.3,1012.4,19.5,1.3,26.8,33.8,17,12.4,4.6,5,20,0,11.0,69.0,4.1,,251.7,57.8,138.8,44.7,81.1,20,11,6,3,2,,1.0,6.5,N,8,15,7,2,,0,,,,,202605,경상남도,합천군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
288,밀양,1009.9,1010.9,19.9,1.6,27.4,35.1,17,13.1,6.1,5,20,0,12.7,66.0,4.0,,246.9,56.7,142.3,35.6,50.2,20,8,7,5,2,,1.6,9.1,NW,8,14,7,2,,0,,,,,202605,경상남도,밀양시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
289,산청,997.0,1013.1,18.7,0.9,25.8,33.0,17,11.8,2.7,5,18,0,10.2,70.0,4.4,,233.7,53.7,129.1,23.6,77.6,20,10,6,2,1,,1.6,9.8,W,8,13,9,3,,0,,,,,202605,경상남도,산청군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
294,거제,1007.9,1013.1,18.8,0.9,24.1,31.5,17,13.8,7.7,5,10,0,10.8,68.0,4.2,,251.9,58.0,161.3,-41.7,61.4,20,8,7,5,1,,1.6,5.6,WNW,8,13,10,3,,0,,,,,202605,경상남도,거제시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
295,남해,1007.4,1012.7,19.0,0.8,24.3,31.2,31,14.3,8.5,5,12,0,10.8,67.0,,,242.9,56.0,395.7,199.4,165.0,20,8,7,6,3,,1.5,6.8,NW,8,13,3,4,,0,,,,,202605,경상남도,남해군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
90,속초,1007.5,1009.6,20.6,0.8,24.0,29.6,12,17.2,13.2,9,9,0,15.8,77.0,5.1,,233.2,52.6,231.6,112.1,170.1,20,10,6,4,1,,2.0,8.7,E,20,7,6,3,,0,,,,,202606,강원특별자치도,속초시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
93,북춘천,998.0,1009.0,22.3,,29.1,33.7,19,16.1,11.0,6,27,0,15.0,71.0,5.0,24.2,283.0,63.9,144.1,,56.0,20,8,7,5,1,,1.0,6.6,SW,5,8,6,1,,0,,,,,202606,강원특별자치도,춘천시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
95,철원,991.4,1009.3,21.7,0.6,28.0,32.3,19,15.8,10.9,6,24,0,14.5,73.0,4.9,,273.8,63.9,118.0,-1.0,45.5,20,6,5,4,2,,1.2,5.6,WSW,19,4,5,1,,0,,,,,202606,강원특별자치도,철원군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
98,동두천,995.4,1008.7,22.5,0.7,29.2,33.3,18,16.7,12.3,6,28,0,14.1,64.0,4.7,,228.8,51.7,87.0,-43.5,45.7,20,7,4,4,1,,0.8,6.0,S,19,5,6,1,,0,,,,,202606,경기도,동두천시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
99,파주,1005.9,1009.4,21.8,0.4,28.6,32.1,18,16.1,11.8,9,28,0,14.5,74.0,4.5,,238.4,53.8,74.8,-32.6,47.7,20,5,4,2,1,,1.1,4.7,W,4,7,6,1,,0,,,,,202606,경기도,파주시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
100,대관령,922.9,1009.6,16.7,0.5,22.8,27.2,18,10.8,5.6,6,9,0,9.1,80.0,5.5,,247.8,56.0,120.8,-41.7,81.9,20,10,5,3,1,,2.0,9.1,NNE,20,6,9,1,,0,,,,,202606,강원특별자치도,평창군,공식 지점명 기반 수동 위치연결,관측지점 값은 시군구 전체 평균이 아님
101,춘천,999.3,1008.0,22.4,0.2,29.1,33.7,29,16.4,11.4,6,27,0,13.7,68.0,,23.4,258.0,58.3,127.2,4.3,57.4,20,8,6,4,2,,1.6,5.6,WSW,5,7,7,2,,0,,,,,202606,강원특별자치도,춘천시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
102,백령도,1004.6,1008.8,19.4,0.4,23.6,27.8,27,16.0,12.1,6,12,0,13.4,81.0,5.4,,240.6,54.3,48.8,-23.2,25.3,20,7,5,2,0,,2.5,7.4,N,20,5,8,0,17.0,0,3.0,0.0,0.0,0.0,202606,인천광역시,옹진군,공식 지점명 기반 수동 위치연결,관측지점 값은 시군구 전체 평균이 아님
104,북강릉,999.7,1008.4,20.6,,25.1,29.8,1,16.4,12.0,9,15,0,13.8,80.0,5.2,22.4,236.6,53.5,202.5,,172.4,20,11,5,1,1,,1.5,8.4,WNW,20,5,6,2,1.0,0,2.0,0.0,0.0,0.0,202606,강원특별자치도,강릉시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
105,강릉,1006.2,1009.4,21.6,0.3,25.7,30.6,2,17.9,13.1,9,20,0,15.6,69.0,,23.1,218.6,51.1,155.2,36.7,121.4,20,12,5,3,1,,1.8,8.9,NW,20,4,8,3,,0,,,,,202606,강원특별자치도,강릉시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
106,동해,1005.0,1009.7,20.7,1.1,25.2,30.5,1,16.9,12.4,9,18,0,13.6,77.0,5.3,,240.4,54.4,115.8,9.9,102.3,20,9,4,1,1,,2.1,8.9,NW,20,4,7,2,,0,,,,,202606,강원특별자치도,동해시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
114,원주,991.4,1008.5,23.3,0.9,29.5,34.8,19,17.7,13.0,6,29,0,14.8,65.0,5.1,,250.6,56.9,92.1,-44.6,60.6,20,7,5,2,1,,1.6,5.1,E,23,4,8,1,,0,,,,,202606,강원특별자치도,원주시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
115,울릉도,984.3,1009.6,20.9,1.8,24.0,27.6,18,18.4,15.4,9,12,0,14.5,80.0,4.8,20.6,215.5,48.8,76.7,-40.1,68.0,20,7,5,1,1,,3.1,18.4,NNE,21,8,8,1,5.0,2,0.0,0.0,0.0,0.0,202606,경상북도,울릉군,공식 지점명 기반 수동 위치연결,관측지점 값은 시군구 전체 평균이 아님
121,영월,981.7,1009.2,21.7,0.4,29.8,35.5,19,15.1,10.1,6,27,0,12.8,70.0,5.2,,233.1,53.0,94.4,-42.7,60.2,20,9,5,2,1,,1.4,7.0,ESE,19,5,8,1,,0,,,,,202606,강원특별자치도,영월군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
127,충주,994.8,1008.0,23.0,0.9,29.5,34.6,19,16.9,11.4,6,28,0,15.1,64.0,5.1,,220.1,50.0,83.3,-51.4,62.4,20,6,3,2,1,,1.4,6.0,SSW,10,4,7,1,,0,,,,,202606,충청북도,충주시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
129,서산,1006.1,1009.0,22.7,1.4,28.1,32.2,17,17.7,12.1,6,27,0,14.3,68.0,,23.1,255.2,58.1,74.6,-63.6,64.4,20,3,2,2,1,,1.9,8.2,WSW,4,8,7,1,,0,,,,,202606,충청남도,서산시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
130,울진,1004.1,1009.8,20.4,1.0,24.4,32.4,1,16.7,13.5,6,9,0,14.4,83.0,5.4,,242.1,55.0,136.8,32.5,111.3,20,8,6,2,1,,1.7,8.2,ESE,20,5,9,1,,0,,,,,202606,경상북도,울진군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
135,추풍령,980.7,1008.6,21.5,0.4,27.2,30.3,18,15.8,10.5,6,22,0,15.2,69.0,5.5,,214.4,52.5,57.4,-79.2,32.6,20,6,4,2,1,,1.8,9.7,W,20,7,10,0,,0,,,,,202606,충청북도,영동군,공식 지점명 기반 수동 위치연결,관측지점 값은 시군구 전체 평균이 아님
136,안동,993.6,1009.8,22.6,0.7,28.8,33.1,17,16.8,11.8,6,26,0,15.4,66.0,5.2,,221.0,50.3,44.1,-79.0,28.3,20,6,5,1,0,,1.6,6.3,SE,6,5,9,2,0.0,0,1.0,0.0,0.0,0.0,202606,경상북도,안동시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
137,상주,997.0,1008.0,23.2,0.7,29.1,32.7,13,17.7,13.0,6,28,0,15.3,67.0,5.3,,235.6,53.8,73.6,-41.6,46.1,20,5,3,2,1,,0.9,5.2,WSW,20,6,7,0,,0,,,,,202606,경상북도,상주시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
140,군산,1006.5,1009.7,22.4,0.8,27.2,31.1,16,18.2,13.0,6,25,0,14.7,75.0,5.3,,243.8,55.8,99.3,-42.9,41.4,20,6,5,3,2,,2.2,7.4,WNW,20,6,9,1,,0,,,,,202606,전북특별자치도,군산시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
156,광주,1000.5,1008.6,23.8,1.1,29.4,33.8,28,19.4,14.9,6,27,0,15.7,68.0,5.9,,205.3,47.3,51.1,-101.5,20.9,20,7,3,3,0,,1.8,7.0,S,20,3,8,3,0.0,0,0.0,0.0,0.0,0.0,202606,경기도,광주시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
162,통영,1004.8,1008.4,22.0,1.1,26.0,28.2,5,18.8,15.9,10,23,0,15.8,77.0,6.4,,196.2,45.2,115.2,-80.6,44.1,2,8,7,3,2,,2.1,13.0,SW,20,3,12,3,,0,,,,,202606,경상남도,통영시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
165,목포,1004.0,1009.2,22.4,0.8,26.3,29.9,15,19.3,15.8,6,23,0,16.2,78.0,6.1,23.3,180.7,41.6,68.0,-82.2,23.8,2,6,6,3,0,,2.8,10.1,SW,20,2,11,2,1.0,0,0.0,0.0,0.0,0.0,202606,전라남도,목포시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
168,여수,1001.6,1009.2,22.4,1.2,25.8,28.2,21,20.0,17.7,6,22,0,18.8,74.0,6.6,24.1,199.6,46.0,150.8,-43.5,74.7,2,8,8,3,2,,3.4,14.3,WSW,20,2,13,2,0.0,1,1.0,0.0,0.0,0.0,202606,전라남도,여수시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
169,흑산도,1000.5,1009.2,20.7,1.5,24.6,27.5,15,17.9,15.3,10,15,0,18.3,85.0,6.8,,206.9,47.7,139.2,-18.3,50.4,17,8,6,4,2,,3.9,13.1,S,20,3,17,2,14.0,0,0.0,0.0,0.0,0.0,202606,전라남도,신안군,공식 지점명 기반 수동 위치연결,관측지점 값은 시군구 전체 평균이 아님
170,완도,1005.2,1009.3,22.7,1.5,27.8,31.1,28,18.8,14.8,6,25,0,17.5,77.0,6.5,,184.0,42.5,226.2,19.0,120.6,2,8,6,5,2,,2.6,10.3,SSW,20,4,13,3,,0,,,,,202606,전라남도,완도군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
172,고창,1002.6,1008.6,22.5,0.5,28.0,31.9,16,17.7,12.0,6,26,0,14.6,74.0,5.8,,218.0,50.1,41.9,-47.1,26.5,20,6,5,2,0,,2.3,8.7,SSW,20,6,9,3,,0,,,,,202606,전북특별자치도,고창군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
174,순천,988.7,1007.6,21.0,,27.1,30.1,28,15.9,9.8,6,24,0,15.5,75.0,6.2,,179.8,41.4,104.0,,47.8,2,10,5,3,2,,1.6,6.1,NW,5,3,12,2,,0,,,,,202606,전라남도,순천시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
177,홍성,1004.4,1007.6,23.3,,29.0,33.0,17,18.1,12.7,6,29,0,15.8,70.0,5.3,,260.2,59.2,72.8,,52.5,20,3,3,2,1,,1.9,7.8,SSW,4,7,7,0,,0,,,,,202606,충청남도,홍성군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
184,제주,1006.1,1008.5,22.7,1.0,25.9,29.3,14,20.3,17.4,6,22,0,18.0,75.0,7.4,23.9,157.0,36.4,227.2,56.0,66.5,2,14,10,6,3,,2.9,10.8,WSW,20,1,18,5,0.0,0,1.0,0.0,0.0,0.0,202606,제주특별자치도,제주시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
185,고산,1000.3,1008.5,21.5,0.8,24.5,28.7,16,19.3,17.4,6,12,0,18.0,86.0,7.2,,144.3,33.6,145.3,-12.8,39.2,1,13,8,5,1,,4.3,14.7,WSW,20,2,17,5,,1,,,,,202606,제주특별자치도,제주시,공식 지점명 기반 수동 위치연결,관측지점 값은 시군구 전체 평균이 아님
188,성산,1006.9,1009.2,22.0,1.1,25.2,29.2,1,19.2,15.3,11,16,0,18.1,83.0,7.2,,140.0,32.5,447.2,215.3,102.0,17,14,13,7,6,,2.7,8.9,E,23,2,18,5,,0,,,,,202606,제주특별자치도,서귀포시,공식 지점명 기반 수동 위치연결,관측지점 값은 시군구 전체 평균이 아님
189,서귀포,1003.0,1009.0,22.8,1.0,26.0,29.3,11,20.2,17.5,10,24,0,19.0,79.0,7.7,,143.8,33.5,354.7,87.1,99.7,17,17,12,7,5,,2.0,7.5,ENE,23,2,20,6,0.0,0,2.0,0.0,0.0,0.0,202606,제주특별자치도,서귀포시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
192,진주,1005.7,1009.1,21.8,0.0,27.7,31.1,18,16.7,11.5,6,26,0,15.3,77.0,6.0,,213.7,49.2,92.4,-81.9,45.5,20,9,5,2,2,,0.9,5.3,WSW,20,3,10,2,,0,,,,,202606,경상남도,진주시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
201,강화,1004.0,1009.6,21.7,1.2,26.8,31.2,19,16.8,12.2,11,23,0,13.2,75.0,4.3,,251.1,56.8,65.9,-44.1,62.2,20,4,2,1,1,,1.8,7.2,WSW,4,10,3,1,,0,,,,,202606,인천광역시,강화군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
202,양평,1003.5,1008.9,23.2,1.0,29.0,32.9,19,17.8,13.5,6,28,0,15.5,64.0,4.8,,243.5,55.1,71.1,-63.1,65.0,20,5,3,1,1,,1.3,5.0,NE,14,8,6,2,,0,,,,,202606,경기도,양평군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
203,이천,1000.1,1009.3,23.3,1.3,29.8,34.6,17,17.4,12.2,6,28,0,15.6,69.0,4.9,,205.5,46.7,85.1,-43.1,80.9,20,4,3,1,1,,1.0,5.5,S,4,8,7,1,,0,,,,,202606,경기도,이천시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
211,인제,985.8,1009.0,20.6,0.2,27.8,32.7,28,14.8,10.1,6,25,0,12.1,70.0,5.2,,209.9,47.4,106.2,-10.6,52.9,20,8,6,4,1,,1.5,5.3,NE,8,7,7,2,,0,,,,,202606,강원특별자치도,인제군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
212,홍천,993.2,1009.2,22.2,0.6,29.2,34.2,19,16.2,11.4,6,28,0,14.8,67.0,4.9,,242.0,54.7,126.0,1.1,70.3,20,9,8,3,1,,1.1,4.4,W,5,7,5,1,,0,,,,,202606,강원특별자치도,홍천군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
216,태백,929.4,1009.5,18.2,0.1,24.6,28.6,17,12.4,8.0,6,15,0,12.0,72.0,5.7,,206.4,46.9,96.5,-43.9,83.0,20,8,5,1,1,,1.4,4.7,N,20,3,8,1,,0,,,,,202606,강원특별자치도,태백시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
217,정선군,973.9,1009.6,20.1,-0.8,28.6,33.6,17,13.4,8.3,6,25,0,13.7,69.0,5.5,,194.3,44.1,91.2,-16.2,74.7,20,7,5,1,1,,1.3,6.2,S,4,3,8,2,,0,,,,,202606,강원특별자치도,정선군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
221,제천,978.7,1008.9,21.1,0.3,27.7,32.7,19,15.0,10.3,6,24,0,13.0,71.0,5.0,,246.4,56.0,121.5,-26.0,93.1,20,5,4,2,1,,1.4,5.1,WSW,4,4,7,1,,0,,,,,202606,충청북도,제천시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
226,보은,989.4,1009.0,21.8,0.7,27.7,31.4,28,16.1,10.2,6,24,0,12.4,72.0,5.3,,230.0,52.4,82.7,-73.7,49.6,20,5,5,3,1,,1.3,5.4,SE,14,6,9,1,,0,,,,,202606,충청북도,보은군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
235,보령,1007.3,1008.4,22.5,1.4,28.2,31.7,27,17.8,11.9,6,23,0,15.2,73.0,5.3,,247.7,56.6,69.5,-64.5,40.5,20,5,4,2,1,,1.5,10.2,SSW,20,4,7,1,,0,,,,,202606,충청남도,보령시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
236,부여,1007.6,1009.1,22.8,0.7,28.9,32.2,16,17.3,11.6,6,28,0,15.2,72.0,5.4,,229.7,52.5,117.4,-39.7,47.8,20,6,5,4,2,,1.2,6.7,SE,14,5,7,1,,0,,,,,202606,충청남도,부여군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
238,금산,988.9,1008.3,22.6,1.0,28.8,33.0,16,16.9,10.5,6,28,0,13.7,71.0,5.7,,213.0,48.7,83.3,-78.5,54.0,20,6,4,3,1,,1.1,5.8,SW,20,5,9,2,,0,,,,,202606,충청남도,금산군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
239,세종,998.0,1008.3,22.9,,28.6,32.2,30,17.7,11.9,6,27,0,16.3,69.0,5.4,,241.1,54.9,96.3,,48.3,20,7,6,3,1,,1.5,5.6,NW,5,5,6,1,,0,,,,,202606,세종특별자치시,세종특별자치시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
243,부안,1007.8,1009.2,22.8,1.3,28.0,32.5,16,18.5,13.7,6,26,0,15.2,71.0,5.6,,229.3,52.5,53.6,-78.2,30.6,20,7,5,2,1,,1.6,6.5,WNW,4,3,9,1,,0,,,,,202606,전북특별자치도,부안군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
244,임실,980.5,1008.6,21.9,1.1,27.8,31.1,29,16.3,10.5,6,25,0,13.9,72.0,5.9,,203.4,46.6,51.0,-91.4,26.2,20,7,5,1,0,,1.3,5.3,W,20,3,11,2,,0,,,,,202606,전북특별자치도,임실군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
245,정읍,1001.0,1008.9,23.0,0.8,28.9,33.2,16,18.0,12.4,6,26,0,15.3,70.0,5.7,,219.6,50.4,51.0,-85.1,32.1,20,6,6,1,1,,1.9,8.4,SW,20,4,9,3,,0,,,,,202606,전북특별자치도,정읍시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
