SIDO_NM,CCG_NM,STRD_YYMM,TP_BUZ_NO,TP_BUZ_NM_CLEAN,연결업종,stores_previous_month_end,stores_current_month_end,openings_month,closures_month
인천광역시,남동구,202605,8301,제과점,제과점,132,130,0,2
인천광역시,동구,202605,8301,제과점,제과점,14,14,0,0
인천광역시,미추홀구,202605,8301,제과점,제과점,108,107,2,3
인천광역시,부평구,202605,8301,제과점,제과점,130,132,2,0
인천광역시,서구,202605,8301,제과점,제과점,181,183,4,2
인천광역시,연수구,202605,8301,제과점,제과점,176,174,2,4
인천광역시,옹진군,202605,8301,제과점,제과점,3,3,0,0
인천광역시,중구,202605,8301,제과점,제과점,99,101,3,1
전라남도,강진군,202605,8301,제과점,제과점,7,7,0,0
전라남도,고흥군,202605,8301,제과점,제과점,21,21,0,0
전라남도,곡성군,202605,8301,제과점,제과점,7,7,0,0
전라남도,광양시,202605,8301,제과점,제과점,53,52,0,1
전라남도,구례군,202605,8301,제과점,제과점,18,19,1,0
전라남도,나주시,202605,8301,제과점,제과점,47,48,1,0
전라남도,담양군,202605,8301,제과점,제과점,22,21,0,1
전라남도,목포시,202605,8301,제과점,제과점,78,76,0,2
전라남도,무안군,202605,8301,제과점,제과점,36,36,0,0
전라남도,보성군,202605,8301,제과점,제과점,13,13,0,0
전라남도,순천시,202605,8301,제과점,제과점,123,124,2,1
전라남도,신안군,202605,8301,제과점,제과점,8,8,0,0
전라남도,여수시,202605,8301,제과점,제과점,99,101,3,1
전라남도,영광군,202605,8301,제과점,제과점,19,19,0,0
전라남도,영암군,202605,8301,제과점,제과점,17,17,1,1
전라남도,완도군,202605,8301,제과점,제과점,20,20,0,0
전라남도,장성군,202605,8301,제과점,제과점,15,15,0,0
전라남도,장흥군,202605,8301,제과점,제과점,12,12,0,0
전라남도,진도군,202605,8301,제과점,제과점,11,11,0,0
전라남도,함평군,202605,8301,제과점,제과점,9,9,0,0
전라남도,해남군,202605,8301,제과점,제과점,21,19,0,2
전라남도,화순군,202605,8301,제과점,제과점,25,25,0,0
전북특별자치도,고창군,202605,8301,제과점,제과점,15,15,0,0
전북특별자치도,군산시,202605,8301,제과점,제과점,85,85,0,0
전북특별자치도,김제시,202605,8301,제과점,제과점,20,19,0,1
전북특별자치도,남원시,202605,8301,제과점,제과점,29,29,0,0
전북특별자치도,무주군,202605,8301,제과점,제과점,9,10,1,0
전북특별자치도,부안군,202605,8301,제과점,제과점,17,17,0,0
전북특별자치도,순창군,202605,8301,제과점,제과점,8,8,0,0
전북특별자치도,완주군,202605,8301,제과점,제과점,36,36,0,0
전북특별자치도,익산시,202605,8301,제과점,제과점,84,83,0,1
전북특별자치도,임실군,202605,8301,제과점,제과점,5,5,0,0
전북특별자치도,장수군,202605,8301,제과점,제과점,7,7,0,0
전북특별자치도,전주시 덕진구,202605,8301,제과점,제과점,123,123,1,1
전북특별자치도,전주시 완산구,202605,8301,제과점,제과점,171,173,5,3
전북특별자치도,정읍시,202605,8301,제과점,제과점,26,26,0,0
전북특별자치도,진안군,202605,8301,제과점,제과점,3,3,0,0
제주특별자치도,서귀포시,202605,8301,제과점,제과점,173,174,1,0
제주특별자치도,제주시,202605,8301,제과점,제과점,427,431,5,1
충청남도,계룡시,202605,8301,제과점,제과점,20,20,0,0
충청남도,공주시,202605,8301,제과점,제과점,43,43,1,1
충청남도,금산군,202605,8301,제과점,제과점,16,16,0,0
충청남도,논산시,202605,8301,제과점,제과점,39,38,0,1
충청남도,당진시,202605,8301,제과점,제과점,66,66,0,0
충청남도,보령시,202605,8301,제과점,제과점,37,37,0,0
충청남도,부여군,202605,8301,제과점,제과점,15,15,0,0
충청남도,서산시,202605,8301,제과점,제과점,66,66,1,1
충청남도,서천군,202605,8301,제과점,제과점,23,23,0,0
충청남도,아산시,202605,8301,제과점,제과점,162,160,0,2
충청남도,예산군,202605,8301,제과점,제과점,30,30,0,0
충청남도,천안시 동남구,202605,8301,제과점,제과점,158,160,4,2
충청남도,천안시 서북구,202605,8301,제과점,제과점,170,168,1,3
충청남도,청양군,202605,8301,제과점,제과점,7,7,0,0
충청남도,태안군,202605,8301,제과점,제과점,19,20,1,0
충청남도,홍성군,202605,8301,제과점,제과점,38,39,1,0
충청북도,괴산군,202605,8301,제과점,제과점,11,11,0,0
충청북도,단양군,202605,8301,제과점,제과점,10,10,0,0
충청북도,보은군,202605,8301,제과점,제과점,6,6,0,0
충청북도,영동군,202605,8301,제과점,제과점,5,5,0,0
충청북도,옥천군,202605,8301,제과점,제과점,15,15,0,0
충청북도,음성군,202605,8301,제과점,제과점,33,35,3,1
충청북도,제천시,202605,8301,제과점,제과점,33,33,0,0
충청북도,증평군,202605,8301,제과점,제과점,17,17,0,0
충청북도,진천군,202605,8301,제과점,제과점,20,20,0,0
충청북도,청주시 상당구,202605,8301,제과점,제과점,76,76,0,0
충청북도,청주시 서원구,202605,8301,제과점,제과점,64,62,0,2
충청북도,청주시 청원구,202605,8301,제과점,제과점,69,69,1,1
충청북도,청주시 흥덕구,202605,8301,제과점,제과점,138,138,3,3
충청북도,충주시,202605,8301,제과점,제과점,78,81,3,0
강원특별자치도,강릉시,202606,8301,제과점,제과점,146,147,3,2
강원특별자치도,고성군,202606,8301,제과점,제과점,17,15,0,2
강원특별자치도,동해시,202606,8301,제과점,제과점,35,34,0,1
강원특별자치도,삼척시,202606,8301,제과점,제과점,24,24,0,0
강원특별자치도,속초시,202606,8301,제과점,제과점,52,52,1,1
강원특별자치도,양구군,202606,8301,제과점,제과점,6,6,0,0
강원특별자치도,양양군,202606,8301,제과점,제과점,13,13,0,0
강원특별자치도,영월군,202606,8301,제과점,제과점,9,9,0,0
강원특별자치도,원주시,202606,8301,제과점,제과점,140,138,0,2
강원특별자치도,인제군,202606,8301,제과점,제과점,13,13,0,0
강원특별자치도,정선군,202606,8301,제과점,제과점,8,8,0,0
강원특별자치도,철원군,202606,8301,제과점,제과점,12,12,0,0
강원특별자치도,춘천시,202606,8301,제과점,제과점,142,145,4,1
강원특별자치도,태백시,202606,8301,제과점,제과점,12,12,0,0
강원특별자치도,평창군,202606,8301,제과점,제과점,26,27,1,0
강원특별자치도,홍천군,202606,8301,제과점,제과점,27,27,0,0
강원특별자치도,화천군,202606,8301,제과점,제과점,4,4,0,0
강원특별자치도,횡성군,202606,8301,제과점,제과점,11,11,0,0
경기도,가평군,202606,8301,제과점,제과점,21,21,0,0
경기도,고양시 덕양구,202606,8301,제과점,제과점,175,178,4,1
경기도,고양시 일산동구,202606,8301,제과점,제과점,131,134,3,0
경기도,고양시 일산서구,202606,8301,제과점,제과점,87,88,1,0
경기도,과천시,202606,8301,제과점,제과점,26,27,1,0
경기도,광명시,202606,8301,제과점,제과점,88,88,0,0
경기도,광주시,202606,8301,제과점,제과점,85,86,1,0
경기도,구리시,202606,8301,제과점,제과점,55,58,3,0
경기도,군포시,202606,8301,제과점,제과점,79,77,0,2
경기도,김포시,202606,8301,제과점,제과점,152,152,2,2
경기도,남양주시,202606,8301,제과점,제과점,258,258,3,3
경기도,동두천시,202606,8301,제과점,제과점,22,22,0,0
경기도,부천시 소사구,202606,8301,제과점,제과점,63,65,3,1
경기도,부천시 오정구,202606,8301,제과점,제과점,37,37,0,0
경기도,부천시 원미구,202606,8301,제과점,제과점,155,157,4,2
경기도,성남시 분당구,202606,8301,제과점,제과점,230,227,0,3
경기도,성남시 수정구,202606,8301,제과점,제과점,73,72,0,1
경기도,성남시 중원구,202606,8301,제과점,제과점,61,61,0,0
경기도,수원시 권선구,202606,8301,제과점,제과점,102,104,3,1
경기도,수원시 영통구,202606,8301,제과점,제과점,154,153,3,4
경기도,수원시 장안구,202606,8301,제과점,제과점,87,89,4,2
경기도,수원시 팔달구,202606,8301,제과점,제과점,99,102,3,0
경기도,시흥시,202606,8301,제과점,제과점,139,137,0,2
경기도,안산시 단원구,202606,8301,제과점,제과점,103,102,0,1
경기도,안산시 상록구,202606,8301,제과점,제과점,97,97,0,0
경기도,안성시,202606,8301,제과점,제과점,49,49,1,1
경기도,안양시 동안구,202606,8301,제과점,제과점,132,131,2,3
경기도,안양시 만안구,202606,8301,제과점,제과점,74,72,0,2
경기도,양주시,202606,8301,제과점,제과점,69,70,1,0
경기도,양평군,202606,8301,제과점,제과점,46,47,2,1
경기도,여주시,202606,8301,제과점,제과점,32,33,1,0
경기도,연천군,202606,8301,제과점,제과점,11,11,0,0
경기도,오산시,202606,8301,제과점,제과점,76,75,0,1
경기도,용인시 기흥구,202606,8301,제과점,제과점,121,120,3,4
경기도,용인시 수지구,202606,8301,제과점,제과점,113,113,0,0
경기도,용인시 처인구,202606,8301,제과점,제과점,78,78,1,1
경기도,의왕시,202606,8301,제과점,제과점,52,52,0,0
경기도,의정부시,202606,8301,제과점,제과점,167,169,4,2
경기도,이천시,202606,8301,제과점,제과점,87,88,2,1
경기도,파주시,202606,8301,제과점,제과점,177,176,3,4
경기도,평택시,202606,8301,제과점,제과점,183,183,2,2
경기도,포천시,202606,8301,제과점,제과점,36,36,1,1
경기도,하남시,202606,8301,제과점,제과점,107,108,1,0
경기도,화성시 동탄구,202606,8301,제과점,제과점,154,156,3,1
경기도,화성시 만세구,202606,8301,제과점,제과점,62,59,0,3
경기도,화성시 병점구,202606,8301,제과점,제과점,30,30,0,0
경기도,화성시 효행구,202606,8301,제과점,제과점,41,40,0,1
경상남도,거제시,202606,8301,제과점,제과점,106,108,3,1
경상남도,거창군,202606,8301,제과점,제과점,19,19,0,0
경상남도,고성군,202606,8301,제과점,제과점,18,18,0,0
경상남도,김해시,202606,8301,제과점,제과점,199,199,2,2
경상남도,남해군,202606,8301,제과점,제과점,21,21,0,0
경상남도,밀양시,202606,8301,제과점,제과점,37,36,0,1
경상남도,사천시,202606,8301,제과점,제과점,40,41,1,0
경상남도,산청군,202606,8301,제과점,제과점,12,11,0,1
경상남도,양산시,202606,8301,제과점,제과점,149,149,0,0
경상남도,의령군,202606,8301,제과점,제과점,5,5,0,0
경상남도,진주시,202606,8301,제과점,제과점,187,186,3,4
경상남도,창녕군,202606,8301,제과점,제과점,17,17,0,0
경상남도,창원시 마산합포구,202606,8301,제과점,제과점,60,60,1,1
경상남도,창원시 마산회원구,202606,8301,제과점,제과점,51,51,0,0
경상남도,창원시 성산구,202606,8301,제과점,제과점,102,102,0,0
경상남도,창원시 의창구,202606,8301,제과점,제과점,72,73,2,1
경상남도,창원시 진해구,202606,8301,제과점,제과점,74,73,0,1
경상남도,통영시,202606,8301,제과점,제과점,47,47,2,2
경상남도,하동군,202606,8301,제과점,제과점,17,17,0,0
경상남도,함안군,202606,8301,제과점,제과점,16,16,0,0
경상남도,함양군,202606,8301,제과점,제과점,10,10,0,0
경상남도,합천군,202606,8301,제과점,제과점,9,9,0,0
경상북도,경산시,202606,8301,제과점,제과점,112,111,1,2
경상북도,경주시,202606,8301,제과점,제과점,173,172,0,1
경상북도,고령군,202606,8301,제과점,제과점,9,9,0,0
경상북도,구미시,202606,8301,제과점,제과점,169,169,0,0
경상북도,김천시,202606,8301,제과점,제과점,53,53,0,0
경상북도,문경시,202606,8301,제과점,제과점,26,26,0,0
경상북도,봉화군,202606,8301,제과점,제과점,9,9,0,0
경상북도,상주시,202606,8301,제과점,제과점,30,28,0,2
경상북도,성주군,202606,8301,제과점,제과점,14,14,0,0
경상북도,안동시,202606,8301,제과점,제과점,73,74,1,0
경상북도,영덕군,202606,8301,제과점,제과점,12,12,0,0
경상북도,영양군,202606,8301,제과점,제과점,16,16,0,0
경상북도,영주시,202606,8301,제과점,제과점,50,50,0,0
경상북도,영천시,202606,8301,제과점,제과점,40,40,0,0
경상북도,예천군,202606,8301,제과점,제과점,13,13,0,0
경상북도,울릉군,202606,8301,제과점,제과점,3,3,0,0
경상북도,울진군,202606,8301,제과점,제과점,20,20,0,0
경상북도,의성군,202606,8301,제과점,제과점,12,12,0,0
경상북도,청도군,202606,8301,제과점,제과점,15,15,0,0
경상북도,청송군,202606,8301,제과점,제과점,9,9,0,0
경상북도,칠곡군,202606,8301,제과점,제과점,42,41,0,1
경상북도,포항시 남구,202606,8301,제과점,제과점,89,89,0,0
경상북도,포항시 북구,202606,8301,제과점,제과점,102,104,2,0
광주광역시,광산구,202606,8301,제과점,제과점,149,148,1,2
광주광역시,남구,202606,8301,제과점,제과점,61,61,0,0
광주광역시,동구,202606,8301,제과점,제과점,60,60,3,3
광주광역시,북구,202606,8301,제과점,제과점,135,136,2,1
광주광역시,서구,202606,8301,제과점,제과점,110,111,8,7
대구광역시,군위군,202606,8301,제과점,제과점,8,8,0,0
대구광역시,남구,202606,8301,제과점,제과점,70,75,5,0
대구광역시,달서구,202606,8301,제과점,제과점,168,167,1,2
대구광역시,달성군,202606,8301,제과점,제과점,77,78,2,1
대구광역시,동구,202606,8301,제과점,제과점,122,121,2,3
대구광역시,북구,202606,8301,제과점,제과점,160,157,0,3
대구광역시,서구,202606,8301,제과점,제과점,47,47,0,0
대구광역시,수성구,202606,8301,제과점,제과점,193,193,2,2
대구광역시,중구,202606,8301,제과점,제과점,155,154,2,3
대전광역시,대덕구,202606,8301,제과점,제과점,51,53,2,0
대전광역시,동구,202606,8301,제과점,제과점,88,88,2,2
대전광역시,서구,202606,8301,제과점,제과점,213,216,6,3
대전광역시,유성구,202606,8301,제과점,제과점,180,183,5,2
대전광역시,중구,202606,8301,제과점,제과점,85,84,0,1
부산광역시,강서구,202606,8301,제과점,제과점,49,47,1,3
부산광역시,금정구,202606,8301,제과점,제과점,82,83,1,0
부산광역시,기장군,202606,8301,제과점,제과점,51,52,2,1
부산광역시,남구,202606,8301,제과점,제과점,82,81,1,2
부산광역시,동구,202606,8301,제과점,제과점,53,54,1,0
부산광역시,동래구,202606,8301,제과점,제과점,104,105,2,1
부산광역시,부산진구,202606,8301,제과점,제과점,142,144,7,5
부산광역시,북구,202606,8301,제과점,제과점,69,67,0,2
부산광역시,사상구,202606,8301,제과점,제과점,49,49,0,0
부산광역시,사하구,202606,8301,제과점,제과점,77,78,1,0
부산광역시,서구,202606,8301,제과점,제과점,30,30,0,0
부산광역시,수영구,202606,8301,제과점,제과점,93,93,0,0
부산광역시,연제구,202606,8301,제과점,제과점,68,67,0,1
부산광역시,영도구,202606,8301,제과점,제과점,24,25,1,0
부산광역시,중구,202606,8301,제과점,제과점,41,41,3,3
부산광역시,해운대구,202606,8301,제과점,제과점,157,158,7,6
서울특별시,강남구,202606,8301,제과점,제과점,465,465,11,11
서울특별시,강동구,202606,8301,제과점,제과점,202,201,2,3
서울특별시,강북구,202606,8301,제과점,제과점,65,64,1,2
서울특별시,강서구,202606,8301,제과점,제과점,207,208,3,2
서울특별시,관악구,202606,8301,제과점,제과점,147,146,1,2
